ID,Price
240,0.238275106
241,0.977120986
242,0.607436913
243,0.971403025
244,0.904973128
245,0.034190675
246,0.20649254
247,0.98435161
248,0.005122156
249,0.000593079
250,0.044243491
251,0.27383216
252,0.466654792
253,0.184586408
254,0.524524931
255,0.800340358
256,0.933337417
257,0.887369768
258,0.252513593
259,0.342397528
260,0.343201578
261,0.593458867
262,0.804912717
263,0.409073052
264,0.17004131
265,0.555327153
266,0.159842967
267,0.246174797
268,0.105457421
269,0.29360229
270,0.588812771
271,0.701516354
272,0.34984532
273,0.705570437
274,0.666968445
275,0.755769468
276,0.287653974
277,0.079410209
278,0.461220153
279,0.7266832
280,0.562199444
281,0.793597736
282,0.525059559
283,0.617337701
284,0.752195281
285,0.121780567
286,0.72169658
287,0.512459015
288,0.077602834
289,0.917785599
290,0.479798518
291,0.510517228
292,0.418128128
293,0.363609475
294,0.312920671
295,0.39619866
296,0.13837856
297,0.000862102
298,0.048532225
299,0.615968755
300,0.934299709
301,0.106184831
302,0.836443632
303,0.589994967
304,0.45712225
305,0.153078267
306,0.661589427
307,0.449322073
308,0.06527291
309,0.822968489
310,0.424629772
311,0.746669643
312,0.057874779
313,0.877061237
314,0.570856129
315,0.191419412
316,0.94939001
317,0.13990215
318,0.896169268
319,0.457990817
320,0.464437087
321,0.093668462
322,0.518359226
323,0.267004536
324,0.714564233
325,0.599193749
326,0.403319042
327,0.397238666
328,0.260839962
329,0.622607489
330,0.470185552
331,0.685067179
332,0.132624742
333,0.313146514
334,0.192195332
335,0.947581516
336,0.354589223
337,0.446974714
338,0.184257122
339,0.232722458
340,0.55073119
341,0.546486285
342,0.700946217
343,0.620664347
344,0.919858134
345,0.500503323
346,0.587445597
347,0.714753101
348,0.346108274
349,0.228018669
350,0.716117286
351,0.929268482
352,0.884303347
353,0.926570715
354,0.407157894
355,0.233277074
356,0.779712169
357,0.54889555
358,0.998296359
359,0.642718607
360,0.624580434
361,0.527925932
362,0.203222067
363,0.72358412
364,0.553555266
365,0.004024145
366,0.062434905
367,0.285927176
368,0.528184321
369,0.756690946
370,0.756271277
371,0.382872265
372,0.404552826
373,0.807078476
374,0.279718437
375,0.956017273
376,0.220124413
377,0.286772331
378,0.300507769
379,0.853924263
380,0.503026211
381,0.084820314
382,0.335481624
383,0.673927069
384,0.475565108
385,0.433436377
386,0.351614695
387,0.433161607
388,0.527380765
389,0.842739879
390,0.092417736
391,0.816351012
392,0.414921275
393,0.278592711
394,0.910321718
395,0.698159922
396,0.678186425
397,0.593362449
398,0.972946684
399,0.610051598
400,0.885174282
401,0.658492384
402,0.127550706
403,0.166358324
404,0.422684561
405,0.245984255
406,0.438717415
407,0.132538151
408,0.64084697
409,0.470643509
410,0.102904126
411,0.286588656
412,0.011837406
413,0.841682039
414,0.081585211
415,0.059387763
416,0.167873086
417,0.893936385
418,0.186231371
419,0.365164035
420,0.103023614
421,0.455134608
422,0.1910686
423,0.017116898
424,0.210007228
425,0.351015626
426,0.466492518
427,0.820170836
428,0.246209015
429,0.592247112
430,0.00697462
431,0.682630499
432,0.000170829
433,0.418980352
434,0.147413627
435,0.473003944
436,0.087972367
437,0.450651427
438,0.200590642
439,0.493219945
440,0.964829459
441,0.40378089
442,0.371455008
443,0.317491423
444,0.946302272
445,0.542789453
446,0.367799648
447,0.764317081
448,0.885944038
449,0.090247973
450,0.477498026
451,0.912058104
452,0.736022417
453,0.931371338
454,0.419012503
455,0.71230232
456,0.135223765
457,0.896184659
458,0.440773822
459,0.632465849
460,0.402064718
461,0.632594298
462,0.939429974
463,0.444636775
464,0.626074955
465,0.273262084
466,0.940351332
467,0.575234176
468,0.283593882
469,0.541944776
470,0.178052842
471,0.777573318
472,0.653856964
473,0.486078031
474,0.735751858
475,0.776834025
476,0.038704749
477,0.910630386
478,0.328950828
479,0.807849768
480,0.484612093
481,0.229992725
482,0.159725726
483,0.824685312
484,0.340357767
485,0.135215252
486,0.492522117
487,0.529466751
488,0.7853698
489,0.7728336
490,0.933853488
491,0.508119105
492,0.68359786
493,0.734837428
494,0.753319486
495,0.351308379
496,0.240207428
497,0.787150465
498,0.790799466
499,0.294441896
500,0.609136676
501,0.210830345
502,0.77754245
503,0.8675714
504,0.804954553
505,0.508398237
506,0.141796985
507,0.877494213
508,0.027076816
509,0.821136434
510,0.050340656
511,0.814589485
512,0.597031484
513,0.040052895
514,0.708324931
515,0.796598351
516,0.740673471
517,0.981804074
518,0.677415248
519,0.446276934
520,0.025353872
521,0.42933746
522,0.848594379
523,0.607841659
524,0.447691287
525,0.311106287
526,0.840967141
527,0.805407524
528,0.640175924
529,0.281886458
530,0.992394582
531,0.711207495
532,0.901605981
533,0.733465624
534,0.909669844
535,0.670256319
536,0.221388538
537,0.850311693
538,0.999611952
539,0.183081864
540,0.953253013
541,0.950633677
542,0.195530973
543,0.787882324
544,0.750264788
545,0.946178614
546,0.970837115
547,0.572430037
548,0.268571334
549,0.875095138
550,0.995180778
551,0.078515799
552,0.576211128
553,0.783809227
554,0.196752581
555,0.985761741
556,0.840166005
557,0.845012665
558,0.24863119
559,0.82275337
560,0.649878532
561,0.374768747
562,0.357624691
563,0.204375211
564,0.160562474
565,0.928504304
566,0.839310502
567,0.975239789
568,0.880310714
569,0.824280293
570,0.420816962
571,0.870628661
572,0.888079651
573,0.654276077
574,0.550904632
575,0.659062546
576,0.361289741
577,0.215683222
578,0.683399644
579,0.403665341
580,0.235334547
581,0.19717403
582,0.037709124
583,0.977694051
584,0.754794124
585,0.554525098
586,0.536455656
587,0.136133783
588,0.118410703
589,0.218767308
590,0.449298687
591,0.430208595
592,0.864800308
593,0.815203502
594,0.839079382
595,0.692214399
596,0.026653763
597,0.361382764
598,0.797589047
599,0.14665138
600,0.705015494
601,0.80937205
602,0.489993755
603,0.342723957
604,0.175547617
605,0.489674386
606,0.048241844
607,0.580617797
608,0.162603282
609,0.341567036
610,0.952150995
611,0.657292421
612,0.822595803
613,0.488790302
614,0.161255392
615,0.333783135
616,0.434634017
617,0.221070067
618,0.107780199
619,0.479867779
620,0.28428884
621,0.059259766
622,0.142937098
623,0.637712825
624,0.279603396
625,0.186766246
626,0.894847574
627,0.19170718
628,0.044348288
629,0.361055619
630,0.898357538
631,0.365388885
632,0.802139459
633,0.743502
634,0.576137565
635,0.337194239
636,0.237325531
637,0.990047951
638,0.426506842
639,0.10681278
640,0.275026023
641,0.267466879
642,0.926767504
643,0.935704645
644,0.924879244
645,0.458607655
646,0.108733286
647,0.964756012
648,0.011263117
649,0.191828791
650,0.727251104
651,0.095709717
652,0.99210305
653,0.146075249
654,0.22810594
655,0.187664529
656,0.303308319
657,0.147951462
658,0.069778444
659,0.389401678
660,0.117373122
661,0.656696417
662,0.46238329
663,0.486650415
664,0.51760052
665,0.526033785
666,0.396170745
667,0.592906295
668,0.668870082
669,0.133007928
670,0.470034867
671,0.675703286
672,0.539616204
673,0.272402336
674,0.563444707
675,0.863753965
676,0.245778182
677,0.538499503
678,0.29791912
679,0.381262039
680,0.34034807
681,0.338595937
682,0.950357578
683,0.594921523
684,0.540484371
685,0.024484778
686,0.079607
687,0.516641304
688,0.942802424
689,0.839289851
690,0.942285322
691,0.99594202
692,0.257656313
693,0.58752023
694,0.910060664
695,0.624150865
696,0.449167339
697,0.740327388
698,0.454681928
699,0.086678699
700,0.104508394
701,0.617664722
702,0.693159828
703,0.592484354
704,0.954401078
705,0.691951586
706,0.848320323
707,0.968517282
708,0.753635295
709,0.621058424
710,0.50717359
711,0.101923836
712,0.091147941
713,0.113313216
714,0.672291619
715,0.59222334
716,0.560053418
717,0.089849359
718,0.675952691
719,0.355676132
720,0.128667845
721,0.280514636
722,0.178372253
723,0.885158849
724,0.433335702
725,0.584963856
726,0.053009647
727,0.679749077
728,0.515223578
729,0.796702412
730,0.282396383
731,0.487699925
732,0.034199449
733,0.690781134
734,0.108516059
735,0.783049442
736,0.496109777
737,0.940260526
738,0.921816372
739,0.307806856
740,0.789588956
741,0.034506812
742,0.423744372
743,0.647653045
744,0.890762984
745,0.776257324
746,0.282180817
747,0.558148717
748,0.756010952
749,0.461315874
750,0.858442913
751,0.868856
752,0.693513342
753,0.1739746
754,0.295213935
755,0.257792708
756,0.636257946
757,0.510685522
758,0.032720746
759,0.727365662
760,0.646065728
761,0.817362727
762,0.144622421
763,0.76337587
764,0.336602833
765,0.812556208
766,0.680336599
767,0.596361119
768,0.68604294
769,0.105248708
770,0.380065885
771,0.715384139
772,0.783160526
773,0.984266929
774,0.703966935
775,0.053403591
776,0.447286111
777,0.898943917
778,0.728362788
779,0.057665687
780,0.981217858
781,0.808757008
782,0.236258343
783,0.848116293
784,0.631601134
785,0.318619318
786,0.061368842
787,0.88860244
788,0.735666945
789,0.347399583
790,0.779225579
791,0.228731856
792,0.54384178
793,0.592236324
794,0.123252046
795,0.911973846
796,0.464324351
797,0.177087312
798,0.889434418
799,0.820290384
800,0.520552477
801,0.866590264
802,0.721950514
803,0.225332345
804,0.303740894
805,0.770112522
806,0.819297497
807,0.204594445
808,0.776864689
809,0.726665949
810,0.72541054
811,0.201131567
812,0.627654882
813,0.668042907
814,0.401572608
815,0.855152686
816,0.69786457
817,0.095658809
818,0.30208395
819,0.794954099
820,0.081473544
821,0.398007233
822,0.302218732
823,0.786794937
824,0.271154387
825,0.52245641
826,0.613362354
827,0.66604061
828,0.691003928
829,0.677270324
830,0.71172314
831,0.36139653
832,0.747292908
833,0.246676935
834,0.389086835
835,0.822594915
836,0.13785439
837,0.920564209
838,0.849153734
839,0.799901246
840,0.63651625
841,0.691514483
842,0.076295441
843,0.058458407
844,0.688944077
845,0.807507896
846,0.247045484
847,0.167834443
848,0.435958446
849,0.903729981
850,0.724602802
851,0.873068256
852,0.792996028
853,0.518847137
854,0.634507491
855,0.394426254
856,0.779707094
857,0.193561696
858,0.471777518
859,0.885515379
860,0.890434908
861,0.80387709
862,0.647656593
863,0.216270107
864,0.918365193
865,0.526365733
866,0.190019535
867,0.304830365
868,0.039122535
869,0.279591042
870,0.544615034
871,0.415181083
872,0.183829251
873,0.966549079
874,0.515794321
875,0.412982223
876,0.839818624
877,0.497517685
878,0.126005707
879,0.182458902
880,0.899170039
881,0.127838986
882,0.783731248
883,0.91237086
884,0.150849437
885,0.845050532
886,0.763204251
887,0.451644086
888,0.414278471
889,0.159640604
890,0.247997854
891,0.247896565
892,0.176539185
893,0.579928748
894,0.650638617
895,0.165077685
896,0.768441753
897,0.115887654
898,0.715322179
899,0.421444972
900,0.187570027
901,0.179558377
902,0.991148732
903,0.776719834
904,0.421747095
905,0.096114892
906,0.045707317
907,0.846348836
908,0.548856967
909,0.238560173
910,0.808089647
911,0.47565837
912,0.968016052
913,0.281286245
914,0.472692898
915,0.771533723
916,0.983636541
917,0.30700212
918,0.849832231
919,0.331954888
920,0.304301156
921,0.960434863
922,0.209812214
923,0.387642406
924,0.986527622
925,0.43284756
926,0.578820234
927,0.962067878
928,0.658283723
929,0.441305429
930,0.572768422
931,0.861944971
932,0.15596
933,0.770928401
934,0.545308978
935,0.492809077
936,0.926610393
937,0.66308008
938,0.773398785
939,0.466944092
940,0.896726939
941,0.699636292
942,0.686371495
943,0.167357639
944,0.052245244
945,0.896270052
946,0.495493615
947,0.677369282
948,0.543049136
949,0.645424285
950,0.374245668
951,0.937500852
952,0.146001554
953,0.987954834
954,0.973850696
955,0.82539298
956,0.966875466
957,0.882372542
958,0.039122186
959,0.054162498
960,0.780304632
961,0.60239301
962,0.608694549
963,0.530611084
964,0.124418089
965,0.369244361
966,0.491541089
967,0.949259138
968,0.157786809
969,0.370134999
970,0.578461348
971,0.323912868
972,0.926804059
973,0.945600832
974,0.460693742
975,0.521016655
976,0.936317614
977,0.115515369
978,0.879752979
979,0.861628125
980,0.140083936
981,0.462101612
982,0.319286648
983,0.349514723
984,0.107357154
985,0.481558341
986,0.927236359
987,0.948516949
988,0.034713003
989,0.875225997
990,0.213286363
991,0.703938789
992,0.481965639
993,0.794537587
994,0.109594503
995,0.672134804
996,0.431150108
997,0.593779041
998,0.317394742
999,0.717234241
1000,0.337540415
1001,0.613125538
1002,0.738492264
1003,0.404457398
1004,0.420095624
1005,0.875887448
1006,0.639900833
1007,0.947623626
1008,0.135381
1009,0.032327824
1010,0.543679089
1011,0.723700123
1012,0.186081005
1013,0.116967198
1014,0.813930843
1015,0.103638058
1016,0.782920419
1017,0.310378674
1018,0.537071959
1019,0.036189404
